# This file is generated on 06-Dec-2021 at 11:45:48 and contains for each site, each satellite, frequency:
# att_rain_cdf_val = cdf value of attenuation due to rain (dB); att_rain_cdf_prob = cdf probability of attenuation due to rain (%).
# All parameters are computed by: ITU-R P.618-10 model.
# Attenuation due to rain results are sorted acording to the site identification number:
#    _ 1 = Budapest (Lat = 4.7498e+01 deg, Lon = 1.9040e+01 deg, Alt = 5.2700e-01 km)
# Stored values are organised as follow:
# Site number, Satellite number, Frequency (GHz), att_rain_cdf_val (dB), att_rain_cdf_prob (%)
1, 10, 3.7500e+01, 6.1780e-01, 1.2000e+01
1, 10, 3.7500e+01, 4.2300e-01, 1.9000e+01
1, 10, 3.7500e+01, 2.8631e-01, 3.0000e+01
1, 10, 3.7500e+01, 2.2233e-01, 4.0000e+01
1, 10, 3.7500e+01, 1.8204e-01, 5.0000e+01
1, 10, 3.7500e+01, 1.5423e-01, 6.0000e+01
1, 10, 3.7500e+01, 1.3383e-01, 7.0000e+01
1, 10, 3.7500e+01, 1.1820e-01, 8.0000e+01
1, 10, 3.7500e+01, 1.0583e-01, 9.0000e+01
1, 10, 3.7500e+01, 9.5806e-02, 9.9990e+01
1, 10, 3.7500e+01, 7.5365e+01, 5.0000e-04
1, 10, 3.7500e+01, 6.7157e+01, 1.0000e-03
1, 10, 3.7500e+01, 5.2422e+01, 3.0000e-03
1, 10, 3.7500e+01, 4.5468e+01, 5.0000e-03
1, 10, 3.7500e+01, 3.6466e+01, 1.0000e-02
1, 10, 3.7500e+01, 3.0837e+01, 1.6000e-02
1, 10, 3.7500e+01, 2.5152e+01, 2.7000e-02
1, 10, 3.7500e+01, 2.0258e+01, 4.5000e-02
1, 10, 3.7500e+01, 1.5838e+01, 7.7000e-02
1, 10, 3.7500e+01, 1.2233e+01, 1.3000e-01
1, 10, 3.7500e+01, 9.5042e+00, 2.1000e-01
1, 10, 3.7500e+01, 7.1434e+00, 3.5000e-01
1, 10, 3.7500e+01, 5.1873e+00, 6.0000e-01
1, 10, 3.7500e+01, 3.8895e+00, 9.5000e-01
1, 10, 3.7500e+01, 2.6476e+00, 1.7000e+00
1, 10, 3.7500e+01, 1.7801e+00, 3.0000e+00
1, 10, 3.7500e+01, 1.2052e+00, 5.1000e+00
1, 10, 3.7500e+01, 8.2880e-01, 8.3000e+00
1, 10, 3.7500e+01, 6.1780e-01, 1.2000e+01
1, 10, 3.7500e+01, 4.2300e-01, 1.9000e+01
1, 10, 3.7500e+01, 2.8631e-01, 3.0000e+01
1, 10, 3.7500e+01, 2.2233e-01, 4.0000e+01
1, 10, 3.7500e+01, 1.8204e-01, 5.0000e+01
1, 10, 3.7500e+01, 1.5423e-01, 6.0000e+01
1, 10, 3.7500e+01, 1.3383e-01, 7.0000e+01
1, 10, 3.7500e+01, 1.1820e-01, 8.0000e+01
1, 10, 3.7500e+01, 1.0583e-01, 9.0000e+01
1, 10, 3.7500e+01, 9.5806e-02, 9.9990e+01
1, 10, 3.7500e+01, 7.5365e+01, 5.0000e-04
1, 10, 3.7500e+01, 6.7157e+01, 1.0000e-03
1, 10, 3.7500e+01, 5.2422e+01, 3.0000e-03
1, 10, 3.7500e+01, 4.5468e+01, 5.0000e-03
1, 10, 3.7500e+01, 3.6466e+01, 1.0000e-02
1, 10, 3.7500e+01, 3.0837e+01, 1.6000e-02
1, 10, 3.7500e+01, 2.5152e+01, 2.7000e-02
1, 10, 3.7500e+01, 2.0258e+01, 4.5000e-02
1, 10, 3.7500e+01, 1.5838e+01, 7.7000e-02
1, 10, 3.7500e+01, 1.2233e+01, 1.3000e-01
1, 10, 3.7500e+01, 9.5042e+00, 2.1000e-01
1, 10, 3.7500e+01, 7.1434e+00, 3.5000e-01
1, 10, 3.7500e+01, 5.1873e+00, 6.0000e-01
1, 10, 3.7500e+01, 3.8895e+00, 9.5000e-01
1, 10, 3.7500e+01, 2.6476e+00, 1.7000e+00
1, 10, 3.7500e+01, 1.7801e+00, 3.0000e+00
1, 10, 3.7500e+01, 1.2052e+00, 5.1000e+00
1, 10, 3.7500e+01, 8.2880e-01, 8.3000e+00
1, 10, 3.7500e+01, 6.1780e-01, 1.2000e+01
1, 10, 3.7500e+01, 4.2300e-01, 1.9000e+01
1, 10, 3.7500e+01, 2.8631e-01, 3.0000e+01
1, 10, 3.7500e+01, 2.2233e-01, 4.0000e+01
1, 10, 3.7500e+01, 1.8204e-01, 5.0000e+01
1, 10, 3.7500e+01, 1.5423e-01, 6.0000e+01
1, 10, 3.7500e+01, 1.3383e-01, 7.0000e+01
1, 10, 3.7500e+01, 1.1820e-01, 8.0000e+01
1, 10, 3.7500e+01, 1.0583e-01, 9.0000e+01
1, 10, 3.7500e+01, 9.5806e-02, 9.9990e+01
1, 10, 3.7500e+01, 7.5365e+01, 5.0000e-04
1, 10, 3.7500e+01, 6.7157e+01, 1.0000e-03
1, 10, 3.7500e+01, 5.2422e+01, 3.0000e-03
1, 10, 3.7500e+01, 4.5468e+01, 5.0000e-03
1, 10, 3.7500e+01, 3.6466e+01, 1.0000e-02
1, 10, 3.7500e+01, 3.0837e+01, 1.6000e-02
1, 10, 3.7500e+01, 2.5152e+01, 2.7000e-02
1, 10, 3.7500e+01, 2.0258e+01, 4.5000e-02
1, 10, 3.7500e+01, 1.5838e+01, 7.7000e-02
1, 10, 3.7500e+01, 1.2233e+01, 1.3000e-01
1, 10, 3.7500e+01, 9.5042e+00, 2.1000e-01
1, 10, 3.7500e+01, 7.1434e+00, 3.5000e-01
1, 10, 3.7500e+01, 5.1873e+00, 6.0000e-01
1, 10, 3.7500e+01, 3.8895e+00, 9.5000e-01
1, 10, 3.7500e+01, 2.6476e+00, 1.7000e+00
1, 10, 3.7500e+01, 1.7801e+00, 3.0000e+00
1, 10, 3.7500e+01, 1.2052e+00, 5.1000e+00
1, 10, 3.7500e+01, 8.2880e-01, 8.3000e+00
1, 10, 3.7500e+01, 6.1780e-01, 1.2000e+01
1, 10, 3.7500e+01, 4.2300e-01, 1.9000e+01
1, 10, 3.7500e+01, 2.8631e-01, 3.0000e+01
1, 10, 3.7500e+01, 2.2233e-01, 4.0000e+01
1, 10, 3.7500e+01, 1.8204e-01, 5.0000e+01
1, 10, 3.7500e+01, 1.5423e-01, 6.0000e+01
1, 10, 3.7500e+01, 1.3383e-01, 7.0000e+01
1, 10, 3.7500e+01, 1.1820e-01, 8.0000e+01
1, 10, 3.7500e+01, 1.0583e-01, 9.0000e+01
1, 10, 3.7500e+01, 9.5806e-02, 9.9990e+01
1, 10, 3.7500e+01, 7.5365e+01, 5.0000e-04
1, 10, 3.7500e+01, 6.7157e+01, 1.0000e-03
1, 10, 3.7500e+01, 5.2422e+01, 3.0000e-03
1, 10, 3.7500e+01, 4.5468e+01, 5.0000e-03
1, 10, 3.7500e+01, 3.6466e+01, 1.0000e-02
1, 10, 3.7500e+01, 3.0837e+01, 1.6000e-02
1, 10, 3.7500e+01, 2.5152e+01, 2.7000e-02
1, 10, 3.7500e+01, 2.0258e+01, 4.5000e-02
1, 10, 3.7500e+01, 1.5838e+01, 7.7000e-02
1, 10, 3.7500e+01, 1.2233e+01, 1.3000e-01
1, 10, 3.7500e+01, 9.5042e+00, 2.1000e-01
1, 10, 3.7500e+01, 7.1434e+00, 3.5000e-01
1, 10, 3.7500e+01, 5.1873e+00, 6.0000e-01
1, 10, 3.7500e+01, 3.8895e+00, 9.5000e-01
1, 10, 3.7500e+01, 2.6476e+00, 1.7000e+00
1, 10, 3.7500e+01, 1.7801e+00, 3.0000e+00
1, 10, 3.7500e+01, 1.2052e+00, 5.1000e+00
1, 10, 3.7500e+01, 8.2880e-01, 8.3000e+00
1, 10, 3.7500e+01, 6.1780e-01, 1.2000e+01
1, 10, 3.7500e+01, 4.2300e-01, 1.9000e+01
1, 10, 3.7500e+01, 2.8631e-01, 3.0000e+01
1, 10, 3.7500e+01, 2.2233e-01, 4.0000e+01
1, 10, 3.7500e+01, 1.8204e-01, 5.0000e+01
1, 10, 3.7500e+01, 1.5423e-01, 6.0000e+01
1, 10, 3.7500e+01, 1.3383e-01, 7.0000e+01
1, 10, 3.7500e+01, 1.1820e-01, 8.0000e+01
1, 10, 3.7500e+01, 1.0583e-01, 9.0000e+01
1, 10, 3.7500e+01, 9.5806e-02, 9.9990e+01
1, 10, 3.7500e+01, 7.5365e+01, 5.0000e-04
1, 10, 3.7500e+01, 6.7157e+01, 1.0000e-03
1, 10, 3.7500e+01, 5.2422e+01, 3.0000e-03
1, 10, 3.7500e+01, 4.5468e+01, 5.0000e-03
1, 10, 3.7500e+01, 3.6466e+01, 1.0000e-02
1, 10, 3.7500e+01, 3.0837e+01, 1.6000e-02
1, 10, 3.7500e+01, 2.5152e+01, 2.7000e-02
1, 10, 3.7500e+01, 2.0258e+01, 4.5000e-02
1, 10, 3.7500e+01, 1.5838e+01, 7.7000e-02
1, 10, 3.7500e+01, 1.2233e+01, 1.3000e-01
1, 10, 3.7500e+01, 9.5042e+00, 2.1000e-01
1, 10, 3.7500e+01, 7.1434e+00, 3.5000e-01
1, 10, 3.7500e+01, 5.1873e+00, 6.0000e-01
1, 10, 3.7500e+01, 3.8895e+00, 9.5000e-01
1, 10, 3.7500e+01, 2.6476e+00, 1.7000e+00
1, 10, 3.7500e+01, 1.7801e+00, 3.0000e+00
1, 10, 3.7500e+01, 1.2052e+00, 5.1000e+00
1, 10, 3.7500e+01, 8.2880e-01, 8.3000e+00
1, 10, 3.7500e+01, 6.1780e-01, 1.2000e+01
1, 10, 3.7500e+01, 4.2300e-01, 1.9000e+01
1, 10, 3.7500e+01, 2.8631e-01, 3.0000e+01
1, 10, 3.7500e+01, 2.2233e-01, 4.0000e+01
1, 10, 3.7500e+01, 1.8204e-01, 5.0000e+01
1, 10, 3.7500e+01, 1.5423e-01, 6.0000e+01
1, 10, 3.7500e+01, 1.3383e-01, 7.0000e+01
1, 10, 3.7500e+01, 1.1820e-01, 8.0000e+01
1, 10, 3.7500e+01, 1.0583e-01, 9.0000e+01
1, 10, 3.7500e+01, 9.5806e-02, 9.9990e+01
1, 10, 3.7500e+01, 7.5365e+01, 5.0000e-04
1, 10, 3.7500e+01, 6.7157e+01, 1.0000e-03
1, 10, 3.7500e+01, 5.2422e+01, 3.0000e-03
1, 10, 3.7500e+01, 4.5468e+01, 5.0000e-03
1, 10, 3.7500e+01, 3.6466e+01, 1.0000e-02
1, 10, 3.7500e+01, 3.0837e+01, 1.6000e-02
1, 10, 3.7500e+01, 2.5152e+01, 2.7000e-02
1, 10, 3.7500e+01, 2.0258e+01, 4.5000e-02
1, 10, 3.7500e+01, 1.5838e+01, 7.7000e-02
1, 10, 3.7500e+01, 1.2233e+01, 1.3000e-01
1, 10, 3.7500e+01, 9.5042e+00, 2.1000e-01
1, 10, 3.7500e+01, 7.1434e+00, 3.5000e-01
1, 10, 3.7500e+01, 5.1873e+00, 6.0000e-01
1, 10, 3.7500e+01, 3.8895e+00, 9.5000e-01
1, 10, 3.7500e+01, 2.6476e+00, 1.7000e+00
1, 10, 3.7500e+01, 1.7801e+00, 3.0000e+00
1, 10, 3.7500e+01, 1.2052e+00, 5.1000e+00
1, 10, 3.7500e+01, 8.2880e-01, 8.3000e+00
1, 10, 3.7500e+01, 6.1780e-01, 1.2000e+01
1, 10, 3.7500e+01, 4.2300e-01, 1.9000e+01
1, 10, 3.7500e+01, 2.8631e-01, 3.0000e+01
1, 10, 3.7500e+01, 2.2233e-01, 4.0000e+01
1, 10, 3.7500e+01, 1.8204e-01, 5.0000e+01
1, 10, 3.7500e+01, 1.5423e-01, 6.0000e+01
1, 10, 3.7500e+01, 1.3383e-01, 7.0000e+01
1, 10, 3.7500e+01, 1.1820e-01, 8.0000e+01
1, 10, 3.7500e+01, 1.0583e-01, 9.0000e+01
1, 10, 3.7500e+01, 9.5806e-02, 9.9990e+01
1, 10, 3.7500e+01, 7.5365e+01, 5.0000e-04
1, 10, 3.7500e+01, 6.7157e+01, 1.0000e-03
1, 10, 3.7500e+01, 5.2422e+01, 3.0000e-03
1, 10, 3.7500e+01, 4.5468e+01, 5.0000e-03
1, 10, 3.7500e+01, 3.6466e+01, 1.0000e-02
1, 10, 3.7500e+01, 3.0837e+01, 1.6000e-02
1, 10, 3.7500e+01, 2.5152e+01, 2.7000e-02
1, 10, 3.7500e+01, 2.0258e+01, 4.5000e-02
1, 10, 3.7500e+01, 1.5838e+01, 7.7000e-02
1, 10, 3.7500e+01, 1.2233e+01, 1.3000e-01
1, 10, 3.7500e+01, 9.5042e+00, 2.1000e-01
1, 10, 3.7500e+01, 7.1434e+00, 3.5000e-01
1, 10, 3.7500e+01, 5.1873e+00, 6.0000e-01
1, 10, 3.7500e+01, 3.8895e+00, 9.5000e-01
1, 10, 3.7500e+01, 2.6476e+00, 1.7000e+00
1, 10, 3.7500e+01, 1.7801e+00, 3.0000e+00
1, 10, 3.7500e+01, 1.2052e+00, 5.1000e+00
1, 10, 3.7500e+01, 8.2880e-01, 8.3000e+00
1, 10, 3.7500e+01, 6.1780e-01, 1.2000e+01
1, 10, 3.7500e+01, 4.2300e-01, 1.9000e+01
1, 10, 3.7500e+01, 2.8631e-01, 3.0000e+01
1, 10, 3.7500e+01, 2.2233e-01, 4.0000e+01
1, 10, 3.7500e+01, 1.8204e-01, 5.0000e+01
1, 10, 3.7500e+01, 1.5423e-01, 6.0000e+01
1, 10, 3.7500e+01, 1.3383e-01, 7.0000e+01
1, 10, 3.7500e+01, 1.1820e-01, 8.0000e+01
1, 10, 3.7500e+01, 1.0583e-01, 9.0000e+01
1, 10, 3.7500e+01, 9.5806e-02, 9.9990e+01
1, 10, 3.7500e+01, 7.5365e+01, 5.0000e-04
1, 10, 3.7500e+01, 6.7157e+01, 1.0000e-03
1, 10, 3.7500e+01, 5.2422e+01, 3.0000e-03
1, 10, 3.7500e+01, 4.5468e+01, 5.0000e-03
1, 10, 3.7500e+01, 3.6466e+01, 1.0000e-02
1, 10, 3.7500e+01, 3.0837e+01, 1.6000e-02
1, 10, 3.7500e+01, 2.5152e+01, 2.7000e-02
1, 10, 3.7500e+01, 2.0258e+01, 4.5000e-02
1, 10, 3.7500e+01, 1.5838e+01, 7.7000e-02
1, 10, 3.7500e+01, 1.2233e+01, 1.3000e-01
1, 10, 3.7500e+01, 9.5042e+00, 2.1000e-01
1, 10, 3.7500e+01, 7.1434e+00, 3.5000e-01
1, 10, 3.7500e+01, 5.1873e+00, 6.0000e-01
1, 10, 3.7500e+01, 3.8895e+00, 9.5000e-01
1, 10, 3.7500e+01, 2.6476e+00, 1.7000e+00
1, 10, 3.7500e+01, 1.7801e+00, 3.0000e+00
1, 10, 3.7500e+01, 1.2052e+00, 5.1000e+00
1, 10, 3.7500e+01, 8.2880e-01, 8.3000e+00
1, 10, 3.7500e+01, 6.1780e-01, 1.2000e+01
1, 10, 3.7500e+01, 4.2300e-01, 1.9000e+01
1, 10, 3.7500e+01, 2.8631e-01, 3.0000e+01
1, 10, 3.7500e+01, 2.2233e-01, 4.0000e+01
1, 10, 3.7500e+01, 1.8204e-01, 5.0000e+01
1, 10, 3.7500e+01, 1.5423e-01, 6.0000e+01
1, 10, 3.7500e+01, 1.3383e-01, 7.0000e+01
1, 10, 3.7500e+01, 1.1820e-01, 8.0000e+01
1, 10, 3.7500e+01, 1.0583e-01, 9.0000e+01
1, 10, 3.7500e+01, 9.5806e-02, 9.9990e+01
1, 10, 3.7500e+01, 7.5365e+01, 5.0000e-04
1, 10, 3.7500e+01, 6.7157e+01, 1.0000e-03
1, 10, 3.7500e+01, 5.2422e+01, 3.0000e-03
1, 10, 3.7500e+01, 4.5468e+01, 5.0000e-03
1, 10, 3.7500e+01, 3.6466e+01, 1.0000e-02
1, 10, 3.7500e+01, 3.0837e+01, 1.6000e-02
1, 10, 3.7500e+01, 2.5152e+01, 2.7000e-02
1, 10, 3.7500e+01, 2.0258e+01, 4.5000e-02
1, 10, 3.7500e+01, 1.5838e+01, 7.7000e-02
1, 10, 3.7500e+01, 1.2233e+01, 1.3000e-01
1, 10, 3.7500e+01, 9.5042e+00, 2.1000e-01
1, 10, 3.7500e+01, 7.1434e+00, 3.5000e-01
1, 10, 3.7500e+01, 5.1873e+00, 6.0000e-01
1, 10, 3.7500e+01, 3.8895e+00, 9.5000e-01
1, 10, 3.7500e+01, 2.6476e+00, 1.7000e+00
1, 10, 3.7500e+01, 1.7801e+00, 3.0000e+00
1, 10, 3.7500e+01, 1.2052e+00, 5.1000e+00
1, 10, 3.7500e+01, 8.2880e-01, 8.3000e+00
1, 10, 3.7500e+01, 6.1780e-01, 1.2000e+01
1, 10, 3.7500e+01, 4.2300e-01, 1.9000e+01
1, 10, 3.7500e+01, 2.8631e-01, 3.0000e+01
1, 10, 3.7500e+01, 2.2233e-01, 4.0000e+01
1, 10, 3.7500e+01, 1.8204e-01, 5.0000e+01
1, 10, 3.7500e+01, 1.5423e-01, 6.0000e+01
1, 10, 3.7500e+01, 1.3383e-01, 7.0000e+01
1, 10, 3.7500e+01, 1.1820e-01, 8.0000e+01
1, 10, 3.7500e+01, 1.0583e-01, 9.0000e+01
1, 10, 3.7500e+01, 9.5806e-02, 9.9990e+01
1, 10, 3.7500e+01, 7.5365e+01, 5.0000e-04
1, 10, 3.7500e+01, 6.7157e+01, 1.0000e-03
1, 10, 3.7500e+01, 5.2422e+01, 3.0000e-03
1, 10, 3.7500e+01, 4.5468e+01, 5.0000e-03
1, 10, 3.7500e+01, 3.6466e+01, 1.0000e-02
1, 10, 3.7500e+01, 3.0837e+01, 1.6000e-02
1, 10, 3.7500e+01, 2.5152e+01, 2.7000e-02
1, 10, 3.7500e+01, 2.0258e+01, 4.5000e-02
1, 10, 3.7500e+01, 1.5838e+01, 7.7000e-02
1, 10, 3.7500e+01, 1.2233e+01, 1.3000e-01
1, 10, 3.7500e+01, 9.5042e+00, 2.1000e-01
1, 10, 3.7500e+01, 7.1434e+00, 3.5000e-01
1, 10, 3.7500e+01, 5.1873e+00, 6.0000e-01
1, 10, 3.7500e+01, 3.8895e+00, 9.5000e-01
1, 10, 3.7500e+01, 2.6476e+00, 1.7000e+00
1, 10, 3.7500e+01, 1.7801e+00, 3.0000e+00
1, 10, 3.7500e+01, 1.2052e+00, 5.1000e+00
1, 10, 3.7500e+01, 8.2880e-01, 8.3000e+00
1, 10, 3.7500e+01, 6.1780e-01, 1.2000e+01
1, 10, 3.7500e+01, 4.2300e-01, 1.9000e+01
1, 10, 3.7500e+01, 2.8631e-01, 3.0000e+01
1, 10, 3.7500e+01, 2.2233e-01, 4.0000e+01
1, 10, 3.7500e+01, 1.8204e-01, 5.0000e+01
1, 10, 3.7500e+01, 1.5423e-01, 6.0000e+01
1, 10, 3.7500e+01, 1.3383e-01, 7.0000e+01
1, 10, 3.7500e+01, 1.1820e-01, 8.0000e+01
1, 10, 3.7500e+01, 1.0583e-01, 9.0000e+01
1, 10, 3.7500e+01, 9.5806e-02, 9.9990e+01
1, 10, 3.7500e+01, 7.5365e+01, 5.0000e-04
1, 10, 3.7500e+01, 6.7157e+01, 1.0000e-03
1, 10, 3.7500e+01, 5.2422e+01, 3.0000e-03
1, 10, 3.7500e+01, 4.5468e+01, 5.0000e-03
1, 10, 3.7500e+01, 3.6466e+01, 1.0000e-02
1, 10, 3.7500e+01, 3.0837e+01, 1.6000e-02
1, 10, 3.7500e+01, 2.5152e+01, 2.7000e-02
1, 10, 3.7500e+01, 2.0258e+01, 4.5000e-02
1, 10, 3.7500e+01, 1.5838e+01, 7.7000e-02
1, 10, 3.7500e+01, 1.2233e+01, 1.3000e-01
1, 10, 3.7500e+01, 9.5042e+00, 2.1000e-01
1, 10, 3.7500e+01, 7.1434e+00, 3.5000e-01
1, 10, 3.7500e+01, 5.1873e+00, 6.0000e-01
1, 10, 3.7500e+01, 3.8895e+00, 9.5000e-01
1, 10, 3.7500e+01, 2.6476e+00, 1.7000e+00
1, 10, 3.7500e+01, 1.7801e+00, 3.0000e+00
1, 10, 3.7500e+01, 1.2052e+00, 5.1000e+00
1, 10, 3.7500e+01, 8.2880e-01, 8.3000e+00
1, 10, 3.7500e+01, 6.1780e-01, 1.2000e+01
1, 10, 3.7500e+01, 4.2300e-01, 1.9000e+01
1, 10, 3.7500e+01, 2.8631e-01, 3.0000e+01
1, 10, 3.7500e+01, 2.2233e-01, 4.0000e+01
1, 10, 3.7500e+01, 1.8204e-01, 5.0000e+01
1, 10, 3.7500e+01, 1.5423e-01, 6.0000e+01
1, 10, 3.7500e+01, 1.3383e-01, 7.0000e+01
1, 10, 3.7500e+01, 1.1820e-01, 8.0000e+01
1, 10, 3.7500e+01, 1.0583e-01, 9.0000e+01
1, 10, 3.7500e+01, 9.5806e-02, 9.9990e+01
1, 10, 3.7500e+01, 7.5365e+01, 5.0000e-04
1, 10, 3.7500e+01, 6.7157e+01, 1.0000e-03
1, 10, 3.7500e+01, 5.2422e+01, 3.0000e-03
1, 10, 3.7500e+01, 4.5468e+01, 5.0000e-03
1, 10, 3.7500e+01, 3.6466e+01, 1.0000e-02
1, 10, 3.7500e+01, 3.0837e+01, 1.6000e-02
1, 10, 3.7500e+01, 2.5152e+01, 2.7000e-02
1, 10, 3.7500e+01, 2.0258e+01, 4.5000e-02
1, 10, 3.7500e+01, 1.5838e+01, 7.7000e-02
1, 10, 3.7500e+01, 1.2233e+01, 1.3000e-01
1, 10, 3.7500e+01, 9.5042e+00, 2.1000e-01
1, 10, 3.7500e+01, 7.1434e+00, 3.5000e-01
1, 10, 3.7500e+01, 5.1873e+00, 6.0000e-01
1, 10, 3.7500e+01, 3.8895e+00, 9.5000e-01
1, 10, 3.7500e+01, 2.6476e+00, 1.7000e+00
1, 10, 3.7500e+01, 1.7801e+00, 3.0000e+00
1, 10, 3.7500e+01, 1.2052e+00, 5.1000e+00
1, 10, 3.7500e+01, 8.2880e-01, 8.3000e+00
1, 10, 3.7500e+01, 6.1780e-01, 1.2000e+01
1, 10, 3.7500e+01, 4.2300e-01, 1.9000e+01
1, 10, 3.7500e+01, 2.8631e-01, 3.0000e+01
1, 10, 3.7500e+01, 2.2233e-01, 4.0000e+01
1, 10, 3.7500e+01, 1.8204e-01, 5.0000e+01
1, 10, 3.7500e+01, 1.5423e-01, 6.0000e+01
1, 10, 3.7500e+01, 1.3383e-01, 7.0000e+01
1, 10, 3.7500e+01, 1.1820e-01, 8.0000e+01
1, 10, 3.7500e+01, 1.0583e-01, 9.0000e+01
1, 10, 3.7500e+01, 9.5806e-02, 9.9990e+01
1, 10, 3.7500e+01, 7.5365e+01, 5.0000e-04
1, 10, 3.7500e+01, 6.7157e+01, 1.0000e-03
1, 10, 3.7500e+01, 5.2422e+01, 3.0000e-03
1, 10, 3.7500e+01, 4.5468e+01, 5.0000e-03
1, 10, 3.7500e+01, 3.6466e+01, 1.0000e-02
1, 10, 3.7500e+01, 3.0837e+01, 1.6000e-02
1, 10, 3.7500e+01, 2.5152e+01, 2.7000e-02
1, 10, 3.7500e+01, 2.0258e+01, 4.5000e-02
1, 10, 3.7500e+01, 1.5838e+01, 7.7000e-02
1, 10, 3.7500e+01, 1.2233e+01, 1.3000e-01
1, 10, 3.7500e+01, 9.5042e+00, 2.1000e-01
1, 10, 3.7500e+01, 7.1434e+00, 3.5000e-01
1, 10, 3.7500e+01, 5.1873e+00, 6.0000e-01
1, 10, 3.7500e+01, 3.8895e+00, 9.5000e-01
1, 10, 3.7500e+01, 2.6476e+00, 1.7000e+00
1, 10, 3.7500e+01, 1.7801e+00, 3.0000e+00
1, 10, 3.7500e+01, 1.2052e+00, 5.1000e+00
1, 10, 3.7500e+01, 8.2880e-01, 8.3000e+00
1, 10, 3.7500e+01, 6.1780e-01, 1.2000e+01
1, 10, 3.7500e+01, 4.2300e-01, 1.9000e+01
1, 10, 3.7500e+01, 2.8631e-01, 3.0000e+01
1, 10, 3.7500e+01, 2.2233e-01, 4.0000e+01
1, 10, 3.7500e+01, 1.8204e-01, 5.0000e+01
1, 10, 3.7500e+01, 1.5423e-01, 6.0000e+01
1, 10, 3.7500e+01, 1.3383e-01, 7.0000e+01
1, 10, 3.7500e+01, 1.1820e-01, 8.0000e+01
1, 10, 3.7500e+01, 1.0583e-01, 9.0000e+01
1, 10, 3.7500e+01, 9.5806e-02, 9.9990e+01
1, 10, 3.7500e+01, 7.5365e+01, 5.0000e-04
1, 10, 3.7500e+01, 6.7157e+01, 1.0000e-03
1, 10, 3.7500e+01, 5.2422e+01, 3.0000e-03
1, 10, 3.7500e+01, 4.5468e+01, 5.0000e-03
1, 10, 3.7500e+01, 3.6466e+01, 1.0000e-02
1, 10, 3.7500e+01, 3.0837e+01, 1.6000e-02
1, 10, 3.7500e+01, 2.5152e+01, 2.7000e-02
1, 10, 3.7500e+01, 2.0258e+01, 4.5000e-02
1, 10, 3.7500e+01, 1.5838e+01, 7.7000e-02
1, 10, 3.7500e+01, 1.2233e+01, 1.3000e-01
1, 10, 3.7500e+01, 9.5042e+00, 2.1000e-01
1, 10, 3.7500e+01, 7.1434e+00, 3.5000e-01
1, 10, 3.7500e+01, 5.1873e+00, 6.0000e-01
1, 10, 3.7500e+01, 3.8895e+00, 9.5000e-01
1, 10, 3.7500e+01, 2.6476e+00, 1.7000e+00
1, 10, 3.7500e+01, 1.7801e+00, 3.0000e+00
1, 10, 3.7500e+01, 1.2052e+00, 5.1000e+00
1, 10, 3.7500e+01, 8.2880e-01, 8.3000e+00
1, 10, 3.7500e+01, 6.1780e-01, 1.2000e+01
1, 10, 3.7500e+01, 4.2300e-01, 1.9000e+01
1, 10, 3.7500e+01, 2.8631e-01, 3.0000e+01
1, 10, 3.7500e+01, 2.2233e-01, 4.0000e+01
1, 10, 3.7500e+01, 1.8204e-01, 5.0000e+01
1, 10, 3.7500e+01, 1.5423e-01, 6.0000e+01
1, 10, 3.7500e+01, 1.3383e-01, 7.0000e+01
1, 10, 3.7500e+01, 1.1820e-01, 8.0000e+01
1, 10, 3.7500e+01, 1.0583e-01, 9.0000e+01
1, 10, 3.7500e+01, 9.5806e-02, 9.9990e+01
1, 10, 3.7500e+01, 7.5365e+01, 5.0000e-04
1, 10, 3.7500e+01, 6.7157e+01, 1.0000e-03
1, 10, 3.7500e+01, 5.2422e+01, 3.0000e-03
1, 10, 3.7500e+01, 4.5468e+01, 5.0000e-03
1, 10, 3.7500e+01, 3.6466e+01, 1.0000e-02
1, 10, 3.7500e+01, 3.0837e+01, 1.6000e-02
1, 10, 3.7500e+01, 2.5152e+01, 2.7000e-02
1, 10, 3.7500e+01, 2.0258e+01, 4.5000e-02
1, 10, 3.7500e+01, 1.5838e+01, 7.7000e-02
1, 10, 3.7500e+01, 1.2233e+01, 1.3000e-01
1, 10, 3.7500e+01, 9.5042e+00, 2.1000e-01
1, 10, 3.7500e+01, 7.1434e+00, 3.5000e-01
1, 10, 3.7500e+01, 5.1873e+00, 6.0000e-01
1, 10, 3.7500e+01, 3.8895e+00, 9.5000e-01
1, 10, 3.7500e+01, 2.6476e+00, 1.7000e+00
1, 10, 3.7500e+01, 1.7801e+00, 3.0000e+00
1, 10, 3.7500e+01, 1.2052e+00, 5.1000e+00
1, 10, 3.7500e+01, 8.2880e-01, 8.3000e+00
1, 10, 3.7500e+01, 6.1780e-01, 1.2000e+01
1, 10, 3.7500e+01, 4.2300e-01, 1.9000e+01
1, 10, 3.7500e+01, 2.8631e-01, 3.0000e+01
1, 10, 3.7500e+01, 2.2233e-01, 4.0000e+01
1, 10, 3.7500e+01, 1.8204e-01, 5.0000e+01
1, 10, 3.7500e+01, 1.5423e-01, 6.0000e+01
1, 10, 3.7500e+01, 1.3383e-01, 7.0000e+01
1, 10, 3.7500e+01, 1.1820e-01, 8.0000e+01
